#8-11 In the last two months, Bayern Munich has announced Polish striker Robert Lewandowski signed a contract extension until June 2021 and French winger Franck Ribéry signed a one-year contract extension with the club.	announced	revealed	declared	stated	confirmed	reported	disclosed	published	broadcast	proclaimed	released
As of the census of 2000 , there were 24,276 people , 10,447 households , and 6,414 families residing in the city .	residing	living	dwelling	staying	located	settled	inhabiting	occupying	lodging	abiding	sojourning
On September 17 , 1941 , the Germans occupied the town of Pushkin , destroying and plundering many historical monuments , buildings and other cultural artifacts , including the famous Amber Room .	plundering	looting	pillaging	stealing	robbing	raiding	despoiling	sacking	ravaging	pilfering	burglarizing
#6-12 Obama's staff told the press WikiLeaks founder Julian Assange's promise to agree to U.S. extradition if Manning was granted clemency had nothing to do with the decision.	clemency	mercy	pardon	leniency	forgiveness	reprieve	amnesty	commutation	pardon	indulgence	quarter
As Richard Pearce-Moses wrote , `` Archivists keep records that have enduring value as reliable memories of the past , and they help people find and understand the information they need in those records . ''	enduring	lasting,permanent,long-lasting,persistent,continuing,stable,constant,sustained,durable,prolonged
It would be a tragedy for Afghanistan and a strategic setback for America if the Taliban returned to power and once again created a sanctuary for terrorists," Romney said in the release.	sanctuary	haven	refuge	asylum	shelter	hideaway	retreat	harbor	hideout	den	sanctum
On Facebook, more than 12,000 people signed up to a page announcing an opposition rally for Saturday - and many of them have never taken part in political demonstrations Mariya Boyarintseva, a 24-year-old event manager, told The Associated Press that she has never been to a political rally before but she was going to Saturday's protest.	demonstrations	protests	rallies	manifestations	gathering	meetings	events	processions	marches	assemblies	parades
#37-9 The Social and Popular Assembly, formed during protests in recent months, allege violations of electoral law by many parties, and want an electoral commission crackdown.	allege	claim	assert	charge	accuse	declare	state	suggest	insist	complain	protest
About 200 were arrested at a similar attempt to hold an unsanctioned rally in St Petersburg and another 25 in the southern city of Rostov-on-Don.	unsanctioned	unauthorized	unofficial	illicit	clandestine	bootleg	contraband	prohibited	forbidden	banned	illegal
The government blames the bloodshed on armed gangs and extremists acting out a foreign plot to destabilize Syria.	bloodshed	violence	carnage	killing	slaughter	bloodbath	murder	massacre	destruction	chaos	mayhem
#6-18 Ernest said no, saying the information Snowden released was more dangerous to the U.S. public and pointed out that while Manning had gone through a formal trial and acknowledged wrongdoing, "Mr. Snowden fled into the arms of an adversary and has sought refuge in a country that most recently made a concerted effort to undermine confidence in our democracy."	adversary	enemy	opponent	rival	foe	competitor	antagonist	adversary	challenger	contestant	opposer
Russian authorities should annul the parliamentary vote results and hold a new election, the ex-Soviet leader Mikhail Gorbachev has urged, as popular indignation grows over alleged election fraud.	alleged	claimed	reported	supposed	stated	purported	rumoured	accused	imputed	so-called	professed
The spectrum of the companion GD 165B was very red and enigmatic , showing none of the features expected of a low-mass red dwarf star .	enigmatic	mysterious	puzzling	cryptic	incomprehensible	obscure	ambiguous	abstruse	esoteric	arcane	inscrutable
#36-16 Another had been to tether the nose cone to the car; Hunter-Reay mentioned renderings developed of a boomerang-like debris-deflector positioned in front of the driver.	renderings	drawings	models	sketches	images	pictures	designs	plans	illustrations	depictions	prototypes
Republicans warily saluted Obama's war-zone trip but accused him of craven politics nonetheless.	warily	cautiously	carefully	watchfully	 guardedly	 suspiciously	 hesitantly	 apprehensively	 nervously	 timidly	 fearfully
#36-8 Karam was able to walk away from the accident, and was evaluated for a right foot injury; he was released from the hospital the same day.	evaluated	checked	assessed	examined	tested	inspected	reviewed	investigated	scrutinized	analyzed	diagnosed
By the end of the 18th century , Tsarskoye Selo became a popular place of summer residence among the nobility .	nobility	aristocracy	gentry	upper_class	patricians	peerage	lords	ladies	gentlemen	elites	elite
Schistosomiasis , caused by one genus of trematodes , is the second-most devastating of all human diseases caused by parasites , surpassed only by malaria .	surpassed	exceeded	beaten	outdone	overcome	defeated	won	passed	transcended	excelled	bettered
Chinese officials, who refer to Scarborough Shoal as Huangyan Island, have in the past asserted Chinese sovereignty over the area.	asserted	claimed	declared	stated	announced	proclaimed	affirmed	maintained	said	insisted	contended
#42-40 For this we basically put colonies on a diet of either food with medicine or without for a while.	colonies	groups	cultures	societies	communities	organisms	populations	inhabitants	residents	villages	settlements
Battles first erupted on Saturday between residents of Jabal Mohsen and the nearby neighbourhood of Bab al-Tebbaneh -- populated mainly by Sunni Muslims opposed to Assad's regime -- after security forces arrested a Sunni Islamist on suspicion he was linked to a terrorist organisation.	erupted	occurred	happened	broke out	started	flared up	exploded	commenced	begun	initiated	ignited
#40-7 The national government has deployed several thousand paramilitary personnel to assist the state government.	deployed	sent	posted	dispatched	transferred	assigned	allocated	positioned	placed	stationed	mobilized
Journalists Adem Ozkose and Hamit Coskun were abducted by militiamen who had blocked a road and were stopping cars and abducting passengers, Ozkose told reporters in Istanbul on Sunday.	militiamen	fighters	rebels	guerrillas	insurgents	soldiers	gunmen	militants	troops	warriors	commandos
European Union foreign ministers agreed Monday to impose fresh sanctions on Syria as a U.N.-backed peace plan -- along with all other diplomatic efforts -- has yet to stop the carnage that mounts every day.	carnage	slaughter	bloodshed	destruction	massacre	killing	violence	butchery	chaos	devastation	mayhem
#28-9 His most recent stint behind bars came last month, when he was arrested for allegedly slamming his girlfriend's head into a refrigerator in the same home involved on Saturday.	stint	spell	jail	term	sentence	stretch	time	period	tour	turn	season
Banks have until the end of the year to move their holdings of repossessed property into asset management firms for a fire sale, Economy Minister Luis de Guindos told a news conference.	repossessed	seized	confiscated	captured	grabbed	taken	snatched	impounded	attached	foreclosed	expropriated
Gardai investigating a shooting in west Dublin last night have recovered a gun.	investigating	probing	examining	inquiring	looking into	delving	scrutinizing	checking	researching	studying	analyzing
For years he had evaded capture and was one of the world's most wanted men, but his time on the run finally ended last year when he was arrested near Belgrade.The 70 year old will be brought before the UN Yugoslav War Crimes tribunal in the Hague later this morning accused with some of the worst atrocities in Europe since World War Two.	atrocities	crimes	abuses	violations	misdeeds	offenses	transgressions	wrongs	evils	injustices	horrors
#25-8 Wages have grown by 2.1% over the past year, below the Federal Reserve's target of 3.5% annual wage growth, and not much more than the underlying rate of inflation.	underlying	basic	fundamental	main	primary	essential	root	hidden	latent	inherent	subsurface
