ao prever a distribuição gratuita de uniforme para alunos da rede pública um projeto em discussão no congresso institui uma controvérsia em escolas prefeituras e secretarias de educação	controvérsia	polêmica	disputa	questão	debate	problema	assunto	dúvida	discussão
amarrado a uma árvore à mercê de centenas de abelhas o cavalo de um brigadiano tentou se desvencilhar com coices e corcoveadas das ferroadas que o mataram em 40 minutos ontem de manhã na redenção	ferroadas	picadas	injeções	feridas	mordeduras	golpes	beliscões	arranhaduras	contusões	punhaladas	perfurações
o animal deu alguns passos e começou a verter sangue pela boca	verter	sangrar	derramar	escoar	jorrar	brotar	emanar	transbordar	vazar	borbulhar	gotejar
volmar geraldo da silva nunes próreitor em exercício de extensão e cultura da ufpel afirma que a instituição apenas atendeu às reivindicações dos colegas do norte	reivindicações	pedidos	exigências	reclamações	protestos	cobranças	apelações	recursos	queixas	solicitações	requerimentos
o banco central chinês aumentou recentemente o depósito compulsório à vista dos bancos retirando dinheiro de circulação para evitar especulação com ações uma das principais formas de investimento no país	compulsório	obrigatório	exigido	forçado	imposto	requerido	mandatório	necessário	essencial	indispensável	imperativo
o recuo generalizado dos mercados foi utilizado pelo presidente do banco central henrique meirelles em defesa de uma atitude de prudência na condução da política econômica	prudência	cautela	cuidado	moderação	prudência	prevenção	segurança	exatidão	discrição	recomendação	providência
ao prever a distribuição gratuita de uniforme para alunos da rede pública um projeto em discussão no congresso institui uma controvérsia em escolas prefeituras e secretarias de educação	institui	cria	estabelece	promove	gera	desenvolve	produz	constitui	regula	organiza	dispõe
além de ressuscitar o debate sobre a obrigatoriedade de um traje padrão entre os alunos e reacender a preocupação com a escassez de recursos públicos a proposta cria uma discussão sobre a incorporação do boné no kit obrigatório	ressuscitar	reviver	restaurar	reanimar	ressurgir	renovar	reavivar	reencontrar	recobrar	religar	reconquistar
a divergência ocorre porque educadores como helvécio aguiar da faculdade de educação da universidade federal do rio grande do sul ufrgs afirmam que a peça é desnecessária no uniforme obrigatório	divergência	discordância	desacordo	diferença	discrepância	oposição	divergir	desvio	inconformidade	desunião	divisão
professores ainda temem que a distribuição do acessório dificulte a imposição nas classes de uma regra da boa conduta	conduta	comportamento	disciplina	educação	postura	procedimento	atitude	prática	ética	moral	regra
eles se inquietam com a fonte para custear os gastos milionários com a medida	inquietam	preocupam	temem	receiam	apavoram	assustam	aterrorizam	angustiam	desalentam	desanimam	desencorajam
não fosse o aspecto financeiro o projeto teria o apoio incondicional de balzano e do presidente da famurs flávio luiz lammel	incondicional	total	completo	absoluto	pleno	independente	desimpedido	irrestrito	ilimitado	desprovido de condições	sem reservas	
o premier classificou o episódio de crime horrível	premier	primeiro-ministro	chefe	presidente	governante	dirigente	líder	chanceler	ministro	mandatário	secretário
considerado culpado de ameaçar com um cachorro sem focinheira um dos detentos e de negligência no cumprimento do dever ele foi rebaixado e condenado ontem por um tribunal militar a 90 dias de trabalho forçado sem confinamento	confinamento	prisão	detenção	encarceramento	cárcere	reclusão	internação	confinamento	isolamento	enclausuramento	recolhimento
blitze barreiras e operações em profusão foram insuficientes para conter um crescimento de 1112 em relação a março de 2006	blitze	blitz	barreiras	operações	ataques	incursões	investidas	raides	arremetidas	assaltos	ofensivas
o secretário da segurança pública enio bacci disse que o aumento está ligado à legislação branda contra desmanches ao aumento da frota e ao chamado golpe do seguro quando o dono vende o carro a bandidos e recebe um novo da seguradora mas reconheceu que precisa ajustar a repressão	branda	branda	leve	leniente	suave	doce	meiga	dócil	macia	manso	ameno
em março o comando de policiamento da capital cpc atingiu 40 do número previsto para fiscalização de veículos enquanto outros comandos regionais como metropolitano sul missões e vale do taquari superaram as metas estipuladas	fiscalização	controle	verificação	exame	inspeção	monitoramento	vigilância	supervisão	revisão	análise	acompanhamento
diferentemente de outros pleitos as legendas este ano são obrigadas a driblar novas regras eleitorais desgaste da imagem da classe política e projetos nacionais envolvendo líderes gaúchos	pleitos	reivindicações	causas	questões	assuntos	pedidos	demandas	exigências	reclamações	propostas	requerimentos
a comissão entende que para que seja preservado o caráter de indenização cada parlamentar deve ter apenas um carro registrado	parlamentar	deputado	legislador	congressista	membro	político	representante	eleito	cidadão	indivíduo	pessoa
outra questão destacada no relatório se refere à qualificação dos servidores	questão	assunto	problema	tópico	tema	ponto	matéria	questão	caso	assunto	prova
duas situações foram detectadas pelo grupo	grupo	equipe	conjunto	time	agrupamento	organização	associação	coletivo	comissão	assembleia	conselho
há setores com carência de pessoal ou naqueles em que não faltam funcionários há pessoas atuando em uma função para a qual não têm qualificação	funcionários	trabalhadores	empregados	operários	servidores	profissionais	colaboradores	assalariados	empregados	serventuários	operárias
ontem antunes disse que a quantidade de contratos sob gerenciamento de um mesmo departamento como o caso do dsa pode ser revista	revista	revisada	examinada	verificada	analisada	estudada	vistoriada	periciada	avaliada	reexaminada	reavaliada
o começo deste verão é o mais abrasador dos últimos 11 anos no rio grande do sul	abrasador	quente	ardente	fervente	ardoroso	incandescente	candente	caloroso	ígneo	flamejante	caustico
as médias de temperatura máxima oscilam entre 28° c e 34° c nas diferentes regiões do estado chegando a alcançar três graus acima dos padrões históricos	oscilam	flutuam	variaram	variam	oscilem	flutuem	flutua	varie	flutuo	variei	flutue
a inconsistência climática abre espaço para conjecturas sobre o papel do aquecimento global na atmosfera gaúcha	conjecturas	suposições	hipóteses	teorias	opiniões	afirmações	declarações	palavras	conjectura	assuntos	rumores
a mudança progressiva pode influenciar indiretamente uma maior incidência de fenômenos como ondas de calor tempestades e secas	progressiva	gradativa	contínua	constante	permanente	lenta	suave	uniforme	regular	persistente	intermitente
os recursos tecnológicos devem ser revezados com leituras na viagem	revezados	alternados	intercalados	sucessivos	ordenados	dispostos	organizados	arranjados	colocados	posicionados	alinhados
o próprio carro de simões tem o aparelho	aparelho	dispositivo	instrumento	equipamento	máquina	aparato	elemento	componente	engenho	sistema	artefato
até mesmo os dvds portáteis ou os consoles de mão como o nintendo ds e o playstation portable podem deixar as viagens menos maçantes para as crianças	maçantes	entediantes	monótonos	chatos	aborrecidos	desinteressantes	cansativos	tristes	desanimados	desagradáveis	desgostosos
o nevoeiro não se restringiu à capital	restringiu	limitou	concentrou	confinou	circunscreveu	restrigiu	encerrou	aplicou	enquadrou	delimitou	recinguiu
quem trocou de sigla antes da data porém foi poupado	sigla	partido	legenda	iniciais	letra	emblema	símbolo	emblema	insígnia
apenas um dos parlamentares a deputada jusmari de oliveira que deixou o dem e ingressou no pr trocou de legenda após 27 de março	legenda	partido	sigla	emblema	insígnia	bandeira	símbolo	emblema	nome	rotulo	etiqueta
amanhã pela manhã eles se encontrarão com o prefeito josé fogaça que prometeu apoio para a realização de obras de infraestrutura na área em que a arena será erguida	erguida	construída	levantada	edificada	alçada	montada	instalada	armada	colocada	disposta	assentada
o objetivo é constatar as condições das edificações e a higiene e segurança dos alunos para envio de laudo técnico aos órgãos oficiais recomendando providências se necessárias	constatar	verificar	comprovar	examinar	avaliar	analisar	inspecionar	reconhecer	identificar	detectar	observar
desde o dia 24 de outubro a escola foi interditada pelo corpo de bombeiros e pela defesa civil	interditada	proibida	fechada	vigiada	resguardada	construída	reconstruída	desativada	desocupada	impedida	isolada
a órbita do planeta ficará alinhada com a da terra e a do sol mas não causará diminuição de luminosidade pois mercúrio tem apenas 38 do diâmetro terrestre	luminosidade	brilho	claridade	clareza	luz	intensidade	resplendor	candor	esplendor	fulgor	brightness
a prefeitura espera a resolução de problemas burocráticos para que o material para a reconstrução do monumento histórico chegue da europa	resolução	solução	decisão	conclusão	definição	determinação	finalização	encerramento	acordo	ajuste	estabelecimento
chávez citou um artigo da constituição venezuelana que assegura o controle estatal da atividade petrolífera mas não da extração de gás e acrescentou que ele deveria ser modificado para incluir todos os hidrocarbonetos sólidos líquidos ou gasosos	assegura	garante	certifica	confirma	valida	atesta	comprova	verifica	autoriza	aprova	sanciona
duas famílias limitouse a dizer sussurrando para as monjas do outro lado da parede	sussurrando	 cochichando	fazendo um som leve e baixo	falando em voz baixa	pronunciando palavras sem mover os lábios	emitindo um som fraco, quase inaudível	produzindo um som suave e contínuo	soando baixinho	pronunciando de forma macia e suave	fazendo um barulhinho leve.
gaúcha de porto alegre tereza pinheiro 63 anos vende há 10 anos suvenires de frei galvão na porta do mosteiro	suvenires	lembranças	recordações	presentes	quinquilharias	bugigangas	miçangas	baratijas	ornamentos	enfeites	adereços
de olhos vendados três integrantes tiveram de percorrer em pedalinhos individuais um trecho do lago sob a orientação do apresentador e da matriarca da família	matriarca	mãe	pai	chefe	mulher	figura	personalidade	ícone	celebridade	feminino	rainha
o bolo tinha os ingredientes que compõem a dieta dos animais para deixar claro que o cardápio animal não se compõe de guloseimas apetitosas para os humanos como doces pipocas e outros quitutes	apetitosas	saborosas	deliciosas	atraentes	tentadoras	saborosas	deliciosa	apetecíveis	delicada	tentador	delícias
o bolo tinha os ingredientes que compõem a dieta dos animais para deixar claro que o cardápio animal não se compõe de guloseimas apetitosas para os humanos como doces pipocas e outros quitutes	quitutes	petiscos	igualmente	comidas	alimentos	salgadinhos	doces	bolinhos	comida	gostosuras	pastel
alimentos inapropriados jogados em jaulas provocam problemas gastrointestinais e adoecem os bichos	gastrointestinais	estomacais	digestivos	gastrintestinais
os dez dias entre o anonovo e o yom kipur são de arrependimento e reflexão	reflexão	meditação	pensamento	exame	análise	revisão	recolhimento	introspecção	examinação	ruminação	cogitação
outros cinco continuavam desaparecidos	desaparecidos	perdidos	extraviados
o delegado seguiu entendimento de tribunais de justiça como o de são paulo de que a pichação deve ser enquadrada como dano ao patrimônio público previsto no código penal veja box	enquadrada	classificada	considerada	incluída	catalogada	registrada	relacionada	arquivada	anotada	transcrita	reconhecida
puniram com um rigor que não se vê em outros casos acredita	rigor	severidade	dureza	rigidez	aspereza	intensidade	violência	exigência	extremismo	intransigência	inflexibilidade
a providência chegou um pouco tarde e a cidade continuou em ritmo letárgico por todo o dia	letárgico	sonolento	lento	indiferente	apatetado	inerte	paralisado	imóvel	adormecido	apático	inativo
por trás da mortandade de jovens no trânsito como as seis vítimas registradas no estado ao longo do final de semana há um desafio para as campanhas de conscientização	mortandade	morte	assassinato	homicídio	genocídio	extermínio	exterminação	aniquilação	destruição	matança	 chacina
uma pesquisa feita pelo ibope mês passado revela que nessa faixa etária os condutores reconhecem ser imprudentes	etária	idade	temporal	cronológica	relativa à idade	demográfica	relacionada com a idade	faixetária	faixa etária específica	faixa etária de vida	faixa etária específica da população	
estratégias envolvem todos os escalões do governo	escalões	níveis	cargos	graus	postos	níveis hierárquicos	patamares	degraus	classes	estamentos	camadas
a casa branca teria dado instruções à delegação americana em bali para evitar que o país seja responsabilizado pelo fracasso das negociações	delegação	equipe	comitiva	missão	representação	delegacia	grupo	comissão	embaixada	legação	
as estratégias já começaram a envolver os altos escalões dos governos	escalões	cargos	níveis	cargos mais elevados	graus	postos	patentes	classes	funções	categorias	faixas
o expresidente chileno ricardo lagos circula nos corredores da conferência como emissário do secretáriogeral da onu ban kimoon tentando viabilizar um acordo	emissário	embaixador	mensageiro	representante	delegado	encarregado
ao final da noite o secretário da conferência yvo de boer dando mostras de cansaço afirmou que nenhum país quer sair de bali com a marca indelével de ser o vilão da conferência	indelével	permanente	duradouro	eterno	imborrável	irremovível	inapagável	inevitável	incessante	inveterado	incancelável
a principal iniciativa restringe o acesso da população aos debates parlamentares	restringe	limita	impõe	controla	regula	proíbe	reduz	diminui	acarreta	afeta	modifica
o público comum ficará restrito à galeria superior com capacidade para 160 pessoas	restrito	limitado	proibido	impedido	vedado	obstruído	bloqueado	restringido	confidencial	secreto	privado
para o líder da bancada do pt raul pont a decisão da mesa é precipitada	precipitada	apressada	antecipada	foolish	imprudente	impetuosa	temerária	irrefletida	precipitosa
só espero que essa decisão de restrição parcial ao plenário seja provisória defendeu o líder da bancada do pc do b raul carrion	restrição	limitação	restrições	proibição	contenção	repressão	censura	obstáculo	impedimento	barreira	vedação
a atitude dos professores também foi rechaçada do outro lado da praça da matriz	rechaçada	rejeitada	repudiada	condenada	desaprovada	censurada	recusada	desprezada	denegrida	ostracizada	repelida
um acidente insólito matou o gaúcho augusto machado da câmara lima 26 anos quando ele desfrutava do feriadão nas praias catarinenses	insólito	inusual	anormal	raro	invulgar	extraordinário	excepcional	desusado	inusitado	bizarro	esdrúxulo
o país que fermentou a crise ainda é o maior comprador de produtos gaúchos veja quadro embora alguns segmentos tenham aprendido a reduzir a dependência	fermentou	desencadeou	originou	causou	produziu	gerou	provocou	cultivou	criou	desenvolveu	estimulou
a transferência da feira infantil e juvenil para o cais do porto a instalação da área internacional na avenida sepúlveda entre a siqueira campos e a mauá e o local para autógrafos no largo entre o margs e o memorial não no centro da praça como em anos anteriores	transferência	mudança	deslocamento	remoção	substituição	alteração	troca	passagem	remessa	envio	desvio
o zoneamento representa o primeiro passo na formatação de uma política florestal no rio grande do sul	formatação	criação	elaboração	desenvolvimento	construção	produção	montagem	organização	estruturação	preparo	confecção
o zoneamento mostrará que procedimentos devem ser tomados em cada área explica	procedimentos	ações	tarefas	normas	regras	atos	operações	providências	medidas	trâmites	rotinas
tinha cerca de um metro e meio de altura a pedra que levou o presidente luiz inácio lula da silva ontem a um terreno terraplenado às margens da br285 em passo fundo	terraplenado	ajardinado	nivelado	pavimentado	cimento	concretado	asfaltado	calçado	enpedrado	empedrado	emparcelado
para tornar a visita mais atraente para fotógrafos e cinegrafistas lula e o governador germano rigotto usando capacetes foram convidados a colocar pás de concreto da primeira fundação da indústria	fundação	base	início	começo	origem	iniciação	criação	construção	estabelecimento	formação	inauguração
simpatizantes foram arregimentados	arregimentados	recrutados	alistados	convocados	enrolados	engajados	contratados	incorporados	acrescentados	admitidos	juntados
o presidente foi recebido por uma platéia arregimentada por pt pc do b e psb partidos da base do governo	arregimentada	recrutada	organizada	convocada	reunida	convidada	alistada	agrupada	enfileirada	engajada	recrutado
a líder comunitária neli vidal birk 50 anos organizou um grupo de 36 pessoas beneficiadas pelo programa fome zero	beneficiadas	favorecidas	ajudadas	auxiliadas	assistidas	atendidas
o pequeno príncipe original era melancólico com pontos de alegria	melancólico	triste	depressivo	sombrio	pessimista	desanimado	desalentado	abatido	desolado	cabisbaixo	entristecido
o sol se põe no mar à esquerda ensombrecendo as montanhas do norte de israel à direita	ensombrecendo	escurecendo	ofuscando	obscurecendo	anuviando	encobrindo	cobrindo	sombreado	adensando	turvando	encapotando
a iniciativa nasceu na frança em 1998 em virtude da preocupação com a degradação do ambiente na área urbana	degradação	deterioração	poluição	desgaste	destruição	contaminação	alteração	danificação	agressão	corrupção	deturpação
no brasil a primeira adesão ocorreu em 2001 com 11 cidades	adesão	adesão	adoção	união	concordância	aprovação	aceitação	participação	ingresso	incorporação	entrada	assentimento
durante uma patrulha de rotina os soldados vilson soares urias e luis felipe milbrandt dutra identificaram um carro polo aberto e abandonado dentro do parque	patrulha	ronda	vigilância	perseguição	rondagem	escolta	vigia	guarda	policiamento	varredura	blitz
sem perceber o enxame apearam de seus cavalos para checar o veículo	apearam	desmontaram	desceram	saíram	saltaram	caíram
denin foi amarrado numa árvore próxima à da colméia e em menos de um minuto estava coberto por abelhas de uma espécie miscigenada	miscigenada	híbrida	metade humana metade animal	cruzada	heterogênea	diversificada	variada	mista	heteróclita	de raças mistas	mulata	
segundo nosso técnico os eqüinos ficaram na linha de vôo das abelhas de entrada e saída da colméia	eqüinos	cavalos	animais	mamíferos	éguas	potros	garanhões
segundo a campanha porém os reis magos são os legítimos representantes da magia do natal e não faltam críticas ao velho barrigudo	legítimos	autênticos	verdadeiros	genuínos	oficiais	reais	auténticos	verídicos	justos	certos	exatos
o homem bonachão dizem seus opositores segue o odor do dinheiro e explora seus duendes e os submete a situações de trabalho subumanas	subumanas	desumanas	degradantes	humilhantes	desrespeitosas	exploradoras	abjetas	desgastantes	exaustivas	extenuantes	insanas
ao todo 140 mil itens foram inutilizados entre as 9h15 min e as 11h na travessa do carmo no pátio do depósito da smic	itens	objetos	bens	produtos	mercadorias	coisas	artigos	utensílios	trastes	bens materiais	material
a b2w será capaz de competir com as principais empresas de varejo brasileiras em um mercado estimado em r 200 bilhões assinala o comunicado conjunto divulgado ontem pelas duas companhias	estimado	calculado	previsto	considerado	avaliado	estimulado	projetado	cifrado	apreciado	computado	contabilizado
uma eventual resolução no conselho de segurança impondo sanções ao irã esbarra na oposição da rússia e da china dois membros permanentes do órgão e com direito a veto	sanções	penalidades	punições	reprimendas	censuras	condenações	multas	restrições	proibições	vedações	interdições
ontem depois de participar de um encontro de governadores em fortaleza o ministro da fazenda guido mantega disse que até o início do próximo semestre o projeto de reforma tributária será encaminhado ao congresso nacional	encaminhado	remetido	enviado	apresentado	oferecido	transmitido	mandado	passado	repassado	redirecionado	transferido
eles reclamavam que não tinham a oportunidade de vir para o sul fazer o mesmo trabalho que já realizavam nas próprias cidades argumenta nunes	argumenta	afirma	declara	alega	explica	diz	comenta	opina	assegura	garante	salienta
neste ano ocorrerão quatro ações simultâneas	simultâneas	concomitantes	juntas	conjuntas	ao mesmo tempo	unidas	paralelas	coincidentes	iguais	semelhantes	sincronizadas
uma decisão da justiça federal do distrito federal devolveu as mordomias ao expresidente suspensas até o primeiro semestre deste ano por uma liminar	mordomias	privilégios	regalias	favores	concessões	benefícios	vantagens	direitos	imunidades	isenções	exceções
collor havia perdido os direitos a essas mordomias em razão de uma ação popular impetrada na justiça de brasília em 1993 sete meses depois do processo de impeachment que resultou na cassação dos direitos políticos do expresidente por oito anos	mordomias	privilégios	regalias	favores	benefícios	vantagens	direitos	imunidades
o advogado de collor fernando neves da silva disse que o expresidente requereu que funcionários veículos e motoristas custeados com dotações da presidência sejam colocados a sua disposição	requereu	solicitou	pediu	requisitou	exigiu	cobrou	demandou	clamou	reivindicou	postulou
a ação foi impetrada pelo exdeputado federal gaúcho waldomiro fioravante pt	impetrada	requerida	intentada	ajuizada	proposta	protocolada	interposta	apresentada	movida	proposta	ajuizada
meirelles pede prudência e mantega vê só uma correção	correção	ajuste	revisão	retificação	melhoria	emenda	adequação	alteração	modificação	reparo	corrigir
é uma turbulência	turbulência	agitação	desordem	bagunça	confusão	caos	distúrbio	balbúrdia	barafunda	bulição	borrasca
é normal que o mercado tenha correções reagiu	correções	oscilações	reajustes	flutuações	variações	alterações	modificações	ajustes	revisões	correções	emendas
desconhecemos essa orientação acredito que houve um malentendido disse ontem o vicepresidente executivo do sindicom alísio vaz	malentendido	equívoco	desencontro	engano	erro	desacerto	incompreensão	desinteligência	má interpretação	travessura	mal entendimento
rapidamente controlado pela brigada militar o conflito envolvendo quatro apenados tornouse mais um na lista de incidentes do local construído em 1977	apenados	presos	detentos	reclusos	encarcerados	confinados	cumpridores	condenados	puniados	penalizados	sentenciados
entre as 69 propostas de mudanças na constituição chávez vai da reeleição sem limites ao fim da autonomia do banco central do direito a expropriar propriedades privadas à subordinação de governantes a militares nomeados por ele	subordinação	sujeição	submissão	obediência	assujeitamento	domínio	controle	autoridade	mando	comando	dominação
liberadas pelo tribunal britânico que analisa o caso as fotos mostram a princesa dentro do mercedesbenz em que morreu momentos antes da colisão no túnel dalma em paris	colisão	choque	acidente	batebate	batida	abalo	impacto	embate	encontro	entrechoque	conflito
nos últimos dias a notificação de casos de psitacose doença provocada por vírus transmitido pelas caturritas colocou as autoridades em alerta no estado	notificação	comunicação	informação	relatório	aviso	denúncia	alerta	advertência	anúncio	divulgação	publicação
e basta uma pequena assimetria entre eles para que o sistema automático se desarme e o avião volte para o modo manual	assimetria	diferença	desigualdade	incongruência	discordância	discrepância	irregularidade	asimetria
fundado em 1977 o parque na rs020 em gravataí é a concretização de um sonho do empresário lauro febernati morto em 2005 que quando criança planejava um dia morar na áfrica	concretização	realização	execução	materialização	efeito	cumprimento	consumação	conclusão	desenvolvimento	resultado	finalização
no entanto há restrições	restrições	limitações	impedimentos	obstáculos	proibições	vedações	interdições	veto	imposições	censuras	condicionantes
diante do fracasso de projetos como o da elétrica jacuí eleja envolvida no escândalo das usinas que redundou até em prisões as dúvidas sobre o potencial da geração térmica a carvão no estado persistem	persistem	permanecem	continuam	subsistem	restam	se mantém	duram	remanesce	sobrevivem	conservam-se	prevalecem
os nascimentos de bebês despencaram a partir da década de 70 imobilizando a taxa de fecundidade no velho continente hoje em 152 filho por família	despencaram	caíram	diminuíram	desabaram	mergulharam	pularam	decolaram	decresceram	reduziram	despontaram	afundaram
governos se afligem com o silêncio nos berçários	afligem	preocupam	incomodam	entristecem	desgostam	aborrecem	desagradam	desapontam	decepcionam	chateiam	contrariam
somadas as indústrias do rio grande do sul teriam capacidade para atender a quase metade do abastecimento nacional previsto para 2008 de 840 milhões de litros	abastecimento	fornecimento	aprovisionamento	suprimento	distribuição	abastada	entrega	oferta	disponibilidade	despacho	repartição
considerada um dos grandes testes para a adoção do biodiesel no brasil a transformação de capacidade instalada em produção efetiva deve ditar a rapidez da evolução da mistura dos 2 iniciais para uma proporção maior	efetiva	prática	real	certa	verdadeira	ativa	concreta	positiva	eficaz	relevante	eficiente
esse acréscimo já tem a chancela da associação nacional dos fabricantes de veículos automotores	chancela	sinal	assinatura	selo	aprovação	concordância	licença	permissão	certificado	atestado	autorização
