Con él actúa con asiduidad gracias a la Secretaría de Cultura que los lleva por toda la provincia, llegando a juntar más de 1000 personas en febrero de 1988 en cada una de las 6 noches en la cúpula destinada al Rock en la 1.	cúpula	sala	espacio	lugar	edificio	estructura	roof	teléfono	zona	arena	palacio
Con la disolución de la Serenísima, pasó a manos francesas y británicas, bajo cuyo protectorado fue capital de los Estados Unidos de las Islas Jónicas.	disolución	fin	desintegración	disolución	derrota	finalización	terminación	ruptura	separación	fractura	caída
Con la disolución de la Serenísima, pasó a manos francesas y británicas, bajo cuyo protectorado fue capital de los Estados Unidos de las Islas Jónicas.	protectorado	gobierno	protección	supervisión	custodia	tutoría	administración	regimen	dominio	autoridad	control
Con la serie de libros para principiantes que inauguró " El Gato", Seuss promovió tanto a su nombre, como a la alfabetización elemental en los Estados Unidos.	alfabetización	educación	enseñanza	aprendizaje	instrucción	formación	capacitación	desarrollo	comprensión	conocimiento
Conforme avanzaba el debate en el Congreso de Filadelfia, Lee iba asumiendo una posición más favorable a la independencia total y no sólo a la autonomía dentro del Imperio Británico, su conviccón de la necesidad de la independencia logró convencer a delegados de otras colonias e incluso persuadió a sus propios electores de Virginia, temerosos que Lee pudiera llegar demasiado lejos.	asumiendo	adoptó	tomó	asumió	afirmó	adoptó	empezó	comenzó	enfatizó	aceptó	reconoció
Conforme avanzaba el debate en el Congreso de Filadelfia, Lee iba asumiento una posición más favorable a la independencia total y no sólo a la autonomía dentro del Imperio Británico, su conviccón de la necesidad de la independencia logró convencer a delegados de otras colonias e incluso persuadió a sus propios electores de Virginia, temerosos que Lee pudiera llegar demasiado lejos.	autonomía	libertad	autodeterminación	soberanía	indepenencia	derecho	autoridad	control	capacidad	poder	franquicia
Conforme avanzaba el debate en el Congreso de Filadelfia, Lee iba asumiento una posición más favorable a la independencia total y no sólo a la autonomía dentro del Imperio Británico, su convicción de la necesidad de la independencia logró convencer a delegados de otras colonias e incluso persuadió a sus propios electores de Virginia, temerosos que Lee pudiera llegar demasiado lejos.	convicción	creencia	idea	opinión	perspectiva	sentimiento	motivo	motivación	afirmación	demanda	premisa
Conforme avanzaba el debate en el Congreso de Filadelfia, Lee iba asumiento una posición más favorable a la independencia total y no sólo a la autonomía dentro del Imperio Británico, su conviccón de la necesidad de la independencia logró convencer a delegados de otras colonias e incluso persuadió a sus propios electores de Virginia, temerosos que Lee pudiera llegar demasiado lejos.	persuadió	convinco	convenció	influyó	convenció	persuadido	logró convencer	logró persuadir	convenció a	convenció a los	persuadió a
Consiste en un escudo metálico, que puede llevar las iniciales de su dueño o la marca del estanciero, como así también el cincelado de una flor, caballo u otro motivo criollo.	cincelado	grabado	escultura	decoracion	relieve	figura	mosaico	pinturas	impresión	diseño	ornamento
Consiste en un escudo metálico, que puede llevar las iniciales de su dueño o la marca del estanciero, como así también el cincelado de una flor, caballo u otro motivo criollo.	estanciero	dueño	propietario	administrador	terrateniente	señor	jefe	magnate	noble	nobleza	
Contrae matrimonio a los 18 años, pero la vida familiar durará poco, ya que en 1913 será reclutado por el Ejército de la Rusia Zarista.	reclutado	militar	conscripto	obligado	enlistado	unido	incorporado	convocat	llamado	designado	seleccionado
Corazón de tinta: trata de una familia muy pequeña compuesta por una chica llamada Meggie y su padre llamado Mortimer,al que meggie le deci mo, Mo tenía un poder sobrenatural para lograr que los personajes de los libros con solo leer en voz alta cobraran vida, pero no quería que su hija se enterara ya que tenía miedo de que le pidiera leer en voz alta y la niña desaparezca como ocurrió como su esposa,ellos viven en una choza ubicada en un campo de Alemania.	sobrenatural	sobrenatural	magico	espiritual	supernatural	extraordinario	inusual	fantástico	misterioso	curioso	alucinante
Cuanto a los artistas, los únicos que resisten a la compresión y preservan sus personalidades, conocen una tragedia propia: el ideal estético es mortífero, como lo prueba el suicidio del pintor Lucien, inspirado en Vincent Van Gogh, que Mirbeau acaba de descubrir.	mortífero	mortal	fatales	perjudicial	destructivo	fatal	peligroso	tóxico	letal	violento	carcinogenic
Cultivó diversas escuelas pictóricas entre ellas el cubismo, el surrealismo y el arte abstracto.	pictóricas	escuela	estilo	forma	tipo	género	movimiento	realización	obra
Debutó como vedette a temprana edad de la mano de Nito Artaza y Miguel Ángel Cherutti en 1996, pero dejó ese género en el año 2000 para dedicarse de lleno a la labor actoral en cine, teatro y televisión.	vedette	actriz	estrella	figura	actriz	personaje	protagonista	interprete	artista	representante	modelo
Desde ese momento hasta el 2006, Qarase realizó una política de clemencia ante los autores del golpe de Speight.	clemencia	compasión	indulgencia	pardón	amnistía	absolución	libertad	remisión	exención	mitigación	forgiveness
Desde pequeño, sus padres le habían inculcado el amor a la libertad y al sueño democrático.	inculcado	enseñado	enseñado	inculcado	transmitido	inculpado	aprendido	educado	forjado	implicado	transmitido
Deseaba la autonomía regional para lograr la más profunda democracia participativa y resolver los problemas reales de la gente, del pueblo, que la política absentista de la época marginaba por completo.	marginaba	marginaba	ignoraba	desconsideraba	ocultó	negó	rechazó	omitió	escondió	eliminó	desestimaría
Después de haber residido un tiempo en Jerez de la Frontera, desde hace años reside en El Puerto de Santa María, ciudad en la que ha desarrollado su labor como pedagogo orientador del Sistema escolar.	residido	residía	habitó	permaneció	vive	se instaló	se estableció	se trasladó	se ubicó	se alojó	se refugió
Después de haber residido un tiempo en Jerez de la Frontera, desde hace años reside en El Puerto de Santa María, ciudad en la que ha desarrollado su labor como pedagogo orientador del Sistema escolar.	pedagogo	maestro	enseñante	profesor	guía	tutor	director	educador	didacta	formador	orientador
Después de la guerra, fue varias veces campeón francés en los 5.000 m y 10.000 m. Ganó en cuatro ocasiones el Cross de las Naciones (1949, 1952, 1954 y 1956), siendo uno de los atletas que ostentan el récord de triunfos en esta competición internacional.	ostentan	poseen	tienen	gozan	llevan	controlan	mantiene	alcanzan	destaca	reúne	garantía
Después de ser poblado por los grupos originales, quedó bajo el gobierno de los mexicas en el siglo XV, a quienes se les pagó tributo hasta que todo el sistema prehispánico se colapsó bajo la conquista española en el siglo XVI.	colapsó	colapsó	se derrumbó	desmoronó	rompió	cayó	desapareció	finó	terminó	destruido	derribó
Después de un montón de aventuras, descubren que el misterioso Señor de los Ladrones no es quien parece y, debido a un cúmulo de casualidades, acabarán encontrando un carrusel, el cual lleva una leyenda que resultará ser verdadera.	cúmulo	conjunto	acumulación	agrupación	colección	mezcla	sumersión	conjunción	combinación	grupo	heap
Dícese que vivió 109 años y que murió mártir junto con sus compañeros Melchor y Baltasar.	mártir	martyr	mártir	mártir	mártir	mártir	mártir	mártir	mártir	mártir	mártir
Disputará la temporada 2013/14 con la UD Las Palmas tras haber rescindido su contrato con la entidad bilbaina.	rescindido	rescindió	rompió	canceló	terminó	desistió	finalizó	abandonó	renunció	cumplió	anuló
Durante la dictadura de Primo de Rivera, intervino en diversas conspiraciones para proclamar la República.	conspiraciones	intento	plan	proyectos	acciones	movimientos	actividades	estrategias	plotas	ataques	rebeliones
Durante la gran expedición ateniense, Etna e Hybla permanecieron leales a Siracusa y fueron asoladas por los trirremes atenienses.	asoladas	asaltaron	atacadas	destruidas	invasadas	destruidos	abandonadas	envenenadas	perseguidas	atacadas	agredidas
Durante la última época de la Dinastía VI el "Viejo Orden" se derrumba y los nomarcas del Alto Egipto establecen la hegemonía sobre sus territorios.	nomarcas	gobiernos	jefes	líderes	mandatarios	soberanos	reyes	principales	administradores	autoridades	regidores
Durante la última época de la Dinastía VI el "Viejo Orden" se derrumba y los nomarcas del Alto Egipto establecen la hegemonía sobre sus territorios.	hegemonía	dominación	supremacia	poder	autoridad	control	influencia	fuerza	mandato	gobierno	regimen
El , 21 de febrero y el 2 de septiembre de 2011, varias extensas áreas fueron epicentro de sismos de 7,0; 5,9; y 6,9 grados en la escala de Richter, aunque sin causar daños ni víctimas, pues se registraron a profundidades de 600 km; y los movimientos telúricos llegaron a sacudir edificios altos en varias provincias, incluyendo la ciudad de Buenos Aires.	epicentro	centro	origen	punto	lugar	foco	zona	región	área	sitio	núcleo
El , 21 de febrero y el 2 de septiembre de 2011, varias extensas áreas fueron epicentro de sismos de 7,0; 5,9; y 6,9 grados en la escala de Richter, aunque sin causar daños ni víctimas, pues se registraron a profundidades de 600 km; y los movimientos telúricos llegaron a sacudir edificios altos en varias provincias, incluyendo la ciudad de Buenos Aires.	telúricos	movimientos	terremotos	seismos	sismos	earthquakes	seismic activity	
El , sismo de 1817 de 7,0 Richter, con máximos daños reportados al centro y norte de la provincia, donde se desplomaron casas y se produjo agrietamiento del suelo, los temblores duraron alrededor de una semana.	desplomaron	cayeron	se derrumbaron	se rompieron	se desmoronaron	se hundieron	se colapsaron	se desprendieron	se partieron	se fracturaron	se dañaron
El , sismo de 1817 de 7,0 Richter, con máximos daños reportados al centro y norte de la provincia, donde se desplomaron casas y se produjo agrietamiento del suelo, los temblores duraron alrededor de una semana.	agrietamiento	desgarro	fractura	ruptura	deformación	fragilidad	desestabilización	alteración	compresión	desprendimiento	desmoronamiento
El 1 de enero de 1504 la guarnición francesa de Gaeta presentó su capitulación ante Fernández de Córdoba y abandonó Nápoles.	guarnición	fuerza	tropa	ejército	soldados	personal	grupo	milicia	bandera	batalla	unidad
El 10 Mayo del 2012 la legislatura del estado de Minnesota paso una propuesta para construir en nuevo estadio en el centro de Minneapolis, Para que sea posible la construcción de un nuevo estadio el Metrodome tendrá que ser demolido.	demolido	destruido	eliminado	demolición	desmantelado	racionalizado	reemplazado	abierto	retirado	desactivado	derribado
El 10 Mayo del 2012 la legislatura del estado de Minnesota paso una propuesta para construir en nuevo estadio en el centro de Minneapolis, Para que sea posible la construcción de un nuevo estadio el Metrodome tendrá que ser demolido.	legislatura	asamblea	congreso	parlamento	cuerpo legislativo	órgano legislativo	representantes	legisladores	senadores	deputados	alcalde
El 20 de junio de 1747, contrajo matrimonio en Dresde con su primo hermano, el que posteriormente sería Príncipe Elector de Sajonia, Federico Cristián, que murió 10 semanas después de su entronización, el 17 de diciembre de 1763.	entronización	coronación	asunción	toma de posesión	instalación	inicio	ceremonia	investidura	nombramiento	proclamación	elección
El 27 de agosto de 2013, presentó su dimisión como presidente de la Junta de Andalucía.	dimisión	renuncia	salida	renuncia	destitución	abandono	despedida	retiro	decisión	finalización	terminación
El argentino Gustavo Montesano se incorporaría poco después.	incorporaría	llegó	entró	se unió	asumió	adquirió	sumió	incorporó	añadió	integró	se sumó
El Aude (en occitano y catalán "Aude", pero con diferentes pronunciaciones en cada caso) es un río de Francia que desemboca en el Mar Mediterráneo en el Grau de Vendres, en el límite entre los departamentos de Hérault y de Aude.	desemboca	inicia	llega	vierte	entra	fluye	desemboca en	se vierte en	acaba en	termina en	se descarga en
El Café Libertad 8, situado en el Barrio de Chueca de Madrid es la cuna de artistas y cantautores de la capital, abierto como café en 1975.	cantautores	cantantes	artistas	músicos	interpretadores	poetas	escritores	componedores	cantores	musicales	literatos
El Carnaval Herenciano tiene un gran sentido para las personas de esta localidad, pues simboliza su mejor fiesta en todo el largo año.	simboliza	representa	significa	expresa	denota	representa	personifica	evoca	ilustra	transmite	refleja
El club fue fundado como "BSG Pneumatik Aue" el 4 de marzo de 1946 bajo el patrocinio de las empresas locales de construcción.	patrocinio	apoyo	financiamiento	donación	subvención	ayuda	subsidio	financiación	invocación	promotor	apoyo
El club se desempeñó en forma regular hasta que en 1954 el gobierno de la Alemania del este decidió que la ciudad de Chemnitz, recientemente renombrada como Karl Marx Stadt, merecía un equipo de calidad y debido a eso, el nombre del equipo cambió a "SC Wismut Karl Marx Stadt", aunque nunca fue relocalizado.	relocalizado	reubicado	trasladado	transferido	movido	reasignado	cambiado	reubicado	reinstalado	reubicación	reemplazado
El Cotton Bowl comenzó a celebrarse en los terrenos de la Feria de Muestras del estado de Texas, cuando el magnate del petróleo J. Curtis Sanford pagó personalmente los costes de la primera edición, en 1937.	magnate	empresario	dueño	hombre de negocios	capo	líder	fundador	ejecutivo	promotor	presidente	dirigente
El cuarteto lo integraban por este orden Doris Maletzki, Renate Stecher, Christina Heinich y la propia Bärbel Eckert.	cuarteto	grupo	conjunto	banda	orquesta	colectivo	forma	equipo	sinfónica	coral	tribu
El Cybuster es el Banpresto Original que más apariciones ha hecho en los SRW, además del hecho de ser el único Banpresto Original al que se le ha dedicado un juego: y su remake, Super Robot Wars OG Saga: Masō Kishin The Lord of Elemental (que incluye lo ocurrido en Super Robot Wars Gaiden en la continuidad Original Generation).	remake	reinterpretación	version	adaptación	revisión	nuevo	remake	re-creación	transformación	corrección	reformulación
Él diseñó un prototipo en el que Mario "saltaba y rebotaba", que lo satisfizo.	prototipo	modelo	diseño	esquema	plan	idea	proyecto	ejemplo	prueba	representación	protocolo
El Ducado de Prusia o Prusia Ducal (en alemán: "Herzogtum Preußen"; en polaco: "Prusy Książęce") fue un ducado entre 1525-1701 en la región más oriental de Prusia heredero del Estado monástico de los Caballeros Teutónicos.	monástico	monárquico	religioso	religioso	abierto	establecido	fundacional	dependiente	heredado	congregacional	oficial
El ejército intervino entonces con un contragolpe, que devolvió al país a la normalidad constitucional, imponiendo a Laisenia Qarase como primer ministro.	contragolpe	reacción	contraataque	respuesta	golpe de fuerza	maniobra	estrategia	intervención	acción	movimiento	respuesta militar
El entorno geográfico de Metlatónoc ha propiciado un aislamiento que agudiza la pobreza de su población, al grado que, según los reportes del Consejo Nacional de la Población (Conapo), los habitantes del lugar tienen un índice de desarrollo humano similar al de países africanos como Burundi.	agudiza	aggravó	intensificó	fortaleció	aumentó	exacerbó	enriqueció	mejoró	afectó	complicó	dificultaba
El estadio fue inaugurado en 2001, después del derrumbe del anterior recinto de ambos equipos, el Three Rivers Stadium.	derrumbe	destrucción	colapso	derrumbamiento	caída	ruina	destrucción	demolición	siniestro	implosión	colapso
El fluido es contenido dentro de un tubo flexible empotrado dentro de una cubierta circular de la bomba (aunque se han hecho bombas peristálticas lineales).	empotrado	inmerso	instalado	enclavado	integrada	incorporada	encajada	insertado	ubicado	dentro	entorno
El fuerte fue construido en la actual Playa de Penco durante la época de La Colonia, en 1687, por orden del Gobernador de Chile José de Garro, como forma de defensa contra ataques de los corsarios ingleses que podían llegar desde la bahía.	corsarios	bandoleros	piratas	corsarios	bucaneros	marinos	navegantes	mercaderes	aventureros	corsarios ingleses	piratas ingleses
El Fuerte La Planchada es un fuerte chileno ubicado en la Playa de Penco, en la comuna de Penco, Provincia de Concepción.	comuna	municipio	región	distrito	provincia	barrio	localidad	ciudad	país	sector	zona
El grupo estaría formado seguramente por el auriga que sostiene las riendas de la cuadriga, los cuatro o seis animales, un guerrero detrás de él, además de un mozo de cuadra.	auriga	caballo	jinete	conductor	charro	equitador	montador	piloto	guía	entrenador	jefe
El Hubert H. Humphrey Metrodome es un domo de usos múltiples en la ciudad de Minneapolis (Minnesota), Estados Unidos.	domo	estructura	edificio	lugar	espacio	sede	instalación	complejo	centro	arena	palacio
El ITP inicia actividades el 2 de septiembre de 1972 y a sus 41 años de servicio se ha consolidado como la tercera institución en Puebla por su atención a la población escolar, está acreditada en todas sus carreras profesionales y certificada en ISO 9001:2000.	consolidado	establecido	reconocido	reconocido	consolidado	destacado	reconocido	destacado	bien establecido	popularizado	popularizado
El ITP inicia actividades el 2 de septiembre de 1972 y a sus 41 años de servicio se ha consolidado como la tercera institución en Puebla por su atención a la población escolar, está acreditada en todas sus carreras profesionales y certificada en ISO 9001:2000.	acreditada	certificada	reconocida	valida	aprobada	autorizada	calificada	validada	convalidada	sancionada	reconocida
El local tiene su origen a finales del siglo XIX, cuando fue una vaquería y más tarde una tienda de vinos.	vaquería	bodega	carnicería	tienda	establecimiento	local	comercio	empresa	fábrica	taller	lugar
El Mineirão fue inaugurado en 1965, y tiene capacidad actual para 62.170 espectadores.	inaugurado	abierto	inaugurado	desbloqueado	fundado	establecido	comienzado	iniciada	construido	inaugurado	apertura
El municipio se encuentra situado en un terreno ondulado en la comarca de los Montes de Toledo y linda con las poblaciones de Toledo, Burguillos de Toledo, Layos y Argés, todas de Toledo.	comarca	región	área	zona	sector	districto	provincia	país	comunidad	territorio	entorno
El nombre Bobadal proviene de la lengua Quichua lengua ancestral de Santiago del Estero Bobadal Significa Tierra suelta o polvo suelto	ancestral	originaria	preexistente	antiguo	original	vintage	hereditaria	tradicional	antigua	primitiva	famosa
El nombre de Phoenix (Fénix, en español), se eligió para indicar de forma metafórica el renacimiento de estas dos misiones.	metafórica	metafórico	figurativo	imaginaria	idealizada	representativa	simbólica	lógica	conceptual	abstracta	simétrica
El pistoletazo de salida para Olé Olé sería "No controles", la canción que Nacho Cano regala al grupo. "	pistoletazo	iniciador	comienzo	inicio	apertura	emprendimiento	despertar	lanzamiento	presentación	debut	arranque
El Poema de Pentaur es un célebre escrito épico realizado por el escriba Pentaur por encargo de Ramsés II, narrando la batalla de Qadesh, en la que se enfrentaron los ejércitos de Ramsés y del rey hitita Muwatalli II.	épico	literario	narrativo	heroico	legendario	histórico	importante	magnífico	grande	extenso	dramático
El poema, escrito años después de la batalla, adorna la derrota del estamento militar y el triunfo de Ramsés II, denostando al primero por cobardía y elogiando al segundo por su gran valentía.	denostando	acusando	critica	recriminando	insultando	despreciando	condenando	reprobando	calumniando	criticando	rechazando
El poema, escrito años después de la batalla, adorna la derrota del estamento militar y el triunfo de Ramsés II, denostando al primero por cobardía y elogiando al segundo por su gran valentía.	elogiando	elogió	exaltó	alabó	prasionó	honró	glorificó	reconocido	destacó	celebró	reconoció
El principal asentamiento se encuentra en la zona noroeste del atolón.	asentamiento	población	ciudad	pueblo	settlement	lugar	punto	centro	enclave	localidad	zona	comunidad
El resto puede omitirse a cambio del pago de kaffarah» (expiaciones).	expiaciones	kaffarah	recompensa	justicia	perdón	sanación	liberación	compensación	reparación	reconciliación	agradecimiento
El sector primario de Sober está centrado en la ganadería bovina criada para consumo, la cria porcina y en menor medida, ovina.	ovina	ovino	vecera	ganado	cerdo	caballo	vacuno	porcino	carne	animal	fauna
El territorio fue reconquistado por caballeros de la ciudad de Ávila.	reconquistado	recuperado	recuperado	retomado	reocupado	recuperado	reobtenido	recuperado	reincorporado	restaurado	recuperado
El texto denominado "Lamentos de Ipuwer" describe una situación caótica: reyes desacreditados, invasión asiática del Delta, desórdenes revolucionarios, destrucción de archivos y tumbas reales, ateísmo y divulgación de secretos religiosos.	ateísmo	religión	creencia	fe	dios	deidad	espiritualidad	superstición	conspiración	inmoralidad	abuso
El tiempo sin haber luchado durante tantos años ha hecho obsoletos a los antiguos miembros de la Liga del Músculo, siendo reemplazados por los nuevos y jóvenes peleadores.	obsoletos	desfasados	antiguos	viejos	superados	pasados	inutilizados	desactualizados	extintos	eliminados	abandonados
El topónimo deriva «Villa d'Aceca», a su vez del árabe السكّة ("as-Sikka"), «el camino».	topónimo	nombre	lugar	denominación	eponimo	origen	nombra	identidad	significado	localidad	territorio
El tratado de Granada firmado en 1500 había establecido una alianza militar entre Francia y Aragón para conquistar el reino de Nápoles, bajo el reinado de Federico I. Con el beneplácito del papa Alejandro VI, en 1501 las tropas españolas bajo el mando de Gonzalo Fernández de Córdoba ocuparon la zona sur de la península italiana (las provincias de Calabria y Apulia), que quedó en poder de Aragón, mientras el ejército francés de Bérault Stuart d'Aubigny conquistaba la parte norte del reino (Abruzzo y Labor) para Francia.	beneplácito	aprobación	permiso	autorización	consentimiento	condonación	sanción	agraciamiento	reconocimiento	aval	decisión
